date,bdi_value,bdi_open,bdi_high,bdi_low,bdi_volume,bdi_change_pct,daily_change_pct,rolling_7d_avg,rolling_30d_avg,rolling_90d_avg,above_long_avg,is_spike,is_drop,is_outlier,year,month,quarter,weekday,source,data_type,granularity
2015-03-06,565.0,565.0,565.0,565.0,0.0,0.71,0.713,551.29,577.27,631.34,False,False,False,False,2015,3,1,Friday,investing_bdi_csv,freight_index,daily
2015-03-09,568.0,568.0,568.0,568.0,0.0,0.53,0.531,556.29,571.17,629.93,False,False,False,False,2015,3,1,Monday,investing_bdi_csv,freight_index,daily
2015-03-10,568.0,568.0,568.0,568.0,0.0,0.0,0.0,560.29,566.1,628.59,False,False,False,False,2015,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2015-03-11,565.0,565.0,565.0,565.0,0.0,-0.53,-0.5282,562.71,561.5,627.23,False,False,False,False,2015,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2015-03-12,560.0,560.0,560.0,560.0,0.0,-0.88,-0.885,563.71,557.23,625.83,False,False,False,False,2015,3,1,Thursday,investing_bdi_csv,freight_index,daily
2015-03-13,562.0,562.0,562.0,562.0,0.0,0.36,0.3571,564.14,553.77,624.53,False,False,False,False,2015,3,1,Friday,investing_bdi_csv,freight_index,daily
2015-03-16,564.0,564.0,564.0,564.0,0.0,0.36,0.3559,564.57,551.5,623.32,False,False,False,False,2015,3,1,Monday,investing_bdi_csv,freight_index,daily
2015-03-17,568.0,568.0,568.0,568.0,0.0,0.71,0.7092,565.0,550.17,622.24,False,False,False,False,2015,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2015-03-18,571.0,571.0,571.0,571.0,0.0,0.53,0.5282,565.43,549.53,621.25,False,False,False,False,2015,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2015-03-19,584.0,584.0,584.0,584.0,0.0,2.28,2.2767,567.71,549.77,620.55,False,False,False,False,2015,3,1,Thursday,investing_bdi_csv,freight_index,daily
2015-03-20,591.0,591.0,591.0,591.0,0.0,1.2,1.1986,571.43,550.5,620.0,False,False,False,False,2015,3,1,Friday,investing_bdi_csv,freight_index,daily
2015-03-23,594.0,594.0,594.0,594.0,0.0,0.51,0.5076,576.29,551.5,619.53,False,False,False,False,2015,3,1,Monday,investing_bdi_csv,freight_index,daily
2015-03-24,597.0,597.0,597.0,597.0,0.0,0.51,0.5051,581.29,552.77,619.12,False,False,False,False,2015,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2015-03-25,598.0,598.0,598.0,598.0,0.0,0.17,0.1675,586.14,554.23,618.75,False,False,False,False,2015,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2015-03-26,598.0,598.0,598.0,598.0,0.0,0.0,0.0,590.43,555.63,618.4,False,False,False,False,2015,3,1,Thursday,investing_bdi_csv,freight_index,daily
2015-03-27,596.0,596.0,596.0,596.0,0.0,-0.33,-0.3344,594.0,557.07,618.02,False,False,False,False,2015,3,1,Friday,investing_bdi_csv,freight_index,daily
2015-03-30,599.0,599.0,599.0,599.0,0.0,0.5,0.5034,596.14,559.03,617.7,False,False,False,False,2015,3,1,Monday,investing_bdi_csv,freight_index,daily
2015-03-31,602.0,602.0,602.0,602.0,0.0,0.5,0.5008,597.71,561.43,617.44,False,False,False,False,2015,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2015-04-01,596.0,596.0,596.0,596.0,0.0,-1.0,-0.9967,598.0,563.9,617.1,False,False,False,False,2015,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-04-02,588.0,588.0,588.0,588.0,0.0,-1.34,-1.3423,596.71,566.3,616.63,False,False,False,False,2015,4,2,Thursday,investing_bdi_csv,freight_index,daily
2015-04-07,583.0,583.0,583.0,583.0,0.0,-0.85,-0.8503,594.57,568.77,616.11,False,False,False,False,2015,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-04-08,580.0,580.0,580.0,580.0,0.0,-0.51,-0.5146,592.0,571.03,615.55,False,False,False,False,2015,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-04-09,580.0,580.0,580.0,580.0,0.0,0.0,0.0,589.71,573.17,615.02,False,False,False,False,2015,4,2,Thursday,investing_bdi_csv,freight_index,daily
2015-04-10,580.0,580.0,580.0,580.0,0.0,0.0,0.0,587.0,575.03,614.49,False,False,False,False,2015,4,2,Friday,investing_bdi_csv,freight_index,daily
2015-04-13,578.0,578.0,578.0,578.0,0.0,-0.34,-0.3448,583.57,576.53,613.96,False,False,False,False,2015,4,2,Monday,investing_bdi_csv,freight_index,daily
2015-04-14,581.0,581.0,581.0,581.0,0.0,0.52,0.519,581.43,577.9,613.48,False,False,False,False,2015,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-04-15,586.0,586.0,586.0,586.0,0.0,0.86,0.8606,581.14,579.17,613.09,False,False,False,False,2015,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-04-16,593.0,593.0,593.0,593.0,0.0,1.19,1.1945,582.57,580.5,612.8,False,False,False,False,2015,4,2,Thursday,investing_bdi_csv,freight_index,daily
2015-04-17,597.0,597.0,597.0,597.0,0.0,0.67,0.6745,585.0,581.77,612.58,False,False,False,False,2015,4,2,Friday,investing_bdi_csv,freight_index,daily
2015-04-20,598.0,598.0,598.0,598.0,0.0,0.17,0.1675,587.57,583.0,612.38,False,False,False,False,2015,4,2,Monday,investing_bdi_csv,freight_index,daily
2015-04-21,601.0,601.0,601.0,601.0,0.0,0.5,0.5017,590.57,584.2,612.23,False,False,False,False,2015,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-04-22,600.0,600.0,600.0,600.0,0.0,-0.17,-0.1664,593.71,585.27,612.07,False,False,False,False,2015,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-04-23,599.0,599.0,599.0,599.0,0.0,-0.17,-0.1667,596.29,586.3,611.89,False,False,False,False,2015,4,2,Thursday,investing_bdi_csv,freight_index,daily
2015-04-24,600.0,600.0,600.0,600.0,0.0,0.17,0.1669,598.29,587.47,611.74,False,False,False,False,2015,4,2,Friday,investing_bdi_csv,freight_index,daily
2015-04-27,600.0,600.0,600.0,600.0,0.0,0.0,0.0,599.29,588.8,611.59,False,False,False,False,2015,4,2,Monday,investing_bdi_csv,freight_index,daily
2015-04-28,601.0,601.0,601.0,601.0,0.0,0.17,0.1667,599.86,590.1,611.46,False,False,False,False,2015,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-04-29,595.0,595.0,595.0,595.0,0.0,-1.0,-0.9983,599.43,591.13,611.25,False,False,False,False,2015,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-04-30,591.0,591.0,591.0,591.0,0.0,-0.67,-0.6723,598.0,591.9,611.0,False,False,False,False,2015,4,2,Thursday,investing_bdi_csv,freight_index,daily
2015-05-01,587.0,587.0,587.0,587.0,0.0,-0.68,-0.6768,596.14,592.43,610.71,False,False,False,False,2015,5,2,Friday,investing_bdi_csv,freight_index,daily
2015-05-05,580.0,580.0,580.0,580.0,0.0,-1.19,-1.1925,593.43,592.3,610.34,False,False,False,False,2015,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-05-06,575.0,575.0,575.0,575.0,0.0,-0.86,-0.8621,589.86,591.77,609.92,False,False,False,False,2015,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-05-07,573.0,573.0,573.0,573.0,0.0,-0.35,-0.3478,586.0,591.07,609.48,False,False,False,False,2015,5,2,Thursday,investing_bdi_csv,freight_index,daily
2015-05-08,574.0,574.0,574.0,574.0,0.0,0.17,0.1745,582.14,590.3,609.07,False,False,False,False,2015,5,2,Friday,investing_bdi_csv,freight_index,daily
2015-05-11,578.0,578.0,578.0,578.0,0.0,0.7,0.6969,579.71,589.63,608.71,False,False,False,False,2015,5,2,Monday,investing_bdi_csv,freight_index,daily
2015-05-12,589.0,589.0,589.0,589.0,0.0,1.9,1.9031,579.43,589.33,608.49,False,False,False,False,2015,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-05-13,634.0,634.0,634.0,634.0,0.0,7.64,7.6401,586.14,590.6,608.78,False,True,False,False,2015,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-05-14,637.0,637.0,637.0,637.0,0.0,0.47,0.4732,594.29,591.87,609.09,False,False,False,False,2015,5,2,Thursday,investing_bdi_csv,freight_index,daily
2015-05-15,634.0,634.0,634.0,634.0,0.0,-0.47,-0.471,602.71,592.93,607.57,False,False,False,False,2015,5,2,Friday,investing_bdi_csv,freight_index,daily
2015-05-18,630.0,630.0,630.0,630.0,0.0,-0.63,-0.6309,610.86,594.07,606.11,False,False,False,False,2015,5,2,Monday,investing_bdi_csv,freight_index,daily
2015-05-19,620.0,620.0,620.0,620.0,0.0,-1.59,-1.5873,617.43,595.13,604.58,False,False,False,False,2015,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-05-20,606.0,606.0,606.0,606.0,0.0,-2.26,-2.2581,621.43,595.9,603.04,False,False,False,False,2015,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-05-21,592.0,592.0,592.0,592.0,0.0,-2.31,-2.3102,621.86,596.3,601.58,False,False,False,False,2015,5,2,Thursday,investing_bdi_csv,freight_index,daily
2015-05-22,586.0,592.0,592.0,586.0,0.0,-1.01,-1.0135,615.0,596.5,600.21,False,False,False,False,2015,5,2,Friday,investing_bdi_csv,freight_index,daily
2015-05-26,584.0,584.0,584.0,584.0,0.0,-0.34,-0.3413,607.43,596.63,598.67,False,False,False,False,2015,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-05-27,587.0,587.0,587.0,587.0,0.0,0.51,0.5137,600.71,596.93,596.72,False,False,False,False,2015,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-05-28,588.0,588.0,588.0,588.0,0.0,0.17,0.1704,594.71,597.17,594.84,False,False,False,False,2015,5,2,Thursday,investing_bdi_csv,freight_index,daily
2015-05-29,589.0,589.0,589.0,589.0,0.0,0.17,0.1701,590.29,597.27,593.07,False,False,False,False,2015,5,2,Friday,investing_bdi_csv,freight_index,daily
2015-06-01,589.0,589.0,589.0,589.0,0.0,0.0,0.0,587.86,597.13,591.38,False,False,False,False,2015,6,2,Monday,investing_bdi_csv,freight_index,daily
2015-06-02,591.0,591.0,591.0,591.0,0.0,0.34,0.3396,587.71,596.93,589.73,False,False,False,False,2015,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-06-03,598.0,598.0,598.0,598.0,0.0,1.18,1.1844,589.43,596.93,588.01,False,False,False,False,2015,6,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-06-04,603.0,603.0,603.0,603.0,0.0,0.84,0.8361,592.14,597.0,586.16,False,False,False,False,2015,6,2,Thursday,investing_bdi_csv,freight_index,daily
2015-06-05,610.0,610.0,610.0,610.0,0.0,1.16,1.1609,595.43,597.33,584.59,False,False,False,False,2015,6,2,Friday,investing_bdi_csv,freight_index,daily
2015-06-08,610.0,610.0,610.0,610.0,0.0,0.0,0.0,598.57,597.7,583.37,False,False,False,False,2015,6,2,Monday,investing_bdi_csv,freight_index,daily
2015-06-09,612.0,612.0,612.0,612.0,0.0,0.33,0.3279,601.86,598.1,582.36,False,False,False,False,2015,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-06-10,618.0,618.0,618.0,618.0,0.0,0.98,0.9804,606.0,598.7,581.58,False,False,False,False,2015,6,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-06-11,629.0,629.0,629.0,629.0,0.0,1.78,1.7799,611.43,599.63,581.17,False,False,False,False,2015,6,2,Thursday,investing_bdi_csv,freight_index,daily
2015-06-12,642.0,642.0,642.0,642.0,0.0,2.07,2.0668,617.71,601.2,581.28,False,False,False,False,2015,6,2,Friday,investing_bdi_csv,freight_index,daily
2015-06-15,656.0,656.0,656.0,656.0,0.0,2.18,2.1807,625.29,603.37,581.81,False,False,False,False,2015,6,2,Monday,investing_bdi_csv,freight_index,daily
2015-06-16,681.0,681.0,681.0,681.0,0.0,3.81,3.811,635.43,606.5,582.82,False,False,False,False,2015,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-06-17,725.0,725.0,725.0,725.0,0.0,6.46,6.4611,651.86,611.33,584.47,False,True,False,False,2015,6,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-06-18,773.0,773.0,773.0,773.0,0.0,6.62,6.6207,674.86,617.93,586.73,False,True,False,False,2015,6,2,Thursday,investing_bdi_csv,freight_index,daily
2015-06-19,779.0,779.0,779.0,779.0,0.0,0.78,0.7762,697.86,624.8,589.12,False,False,False,False,2015,6,2,Friday,investing_bdi_csv,freight_index,daily
2015-06-22,779.0,779.0,779.0,779.0,0.0,0.0,0.0,719.29,631.63,591.57,False,False,False,False,2015,6,2,Monday,investing_bdi_csv,freight_index,daily
2015-06-23,790.0,790.0,790.0,790.0,0.0,1.41,1.4121,740.43,638.7,594.19,False,False,False,False,2015,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-06-24,829.0,829.0,829.0,829.0,0.0,4.94,4.9367,765.14,646.7,597.22,False,False,False,False,2015,6,2,Wednesday,investing_bdi_csv,freight_index,daily
2015-06-25,829.0,829.0,829.0,829.0,0.0,0.0,0.0,786.29,653.2,600.29,False,False,False,False,2015,6,2,Thursday,investing_bdi_csv,freight_index,daily
2015-06-26,823.0,823.0,823.0,823.0,0.0,-0.72,-0.7238,800.29,659.4,603.43,False,False,False,False,2015,6,2,Friday,investing_bdi_csv,freight_index,daily
2015-06-29,813.0,813.0,813.0,813.0,0.0,-1.22,-1.2151,806.0,665.37,606.58,False,False,False,False,2015,6,2,Monday,investing_bdi_csv,freight_index,daily
2015-06-30,800.0,800.0,800.0,800.0,0.0,-1.6,-1.599,809.0,671.03,609.67,False,False,False,False,2015,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2015-07-01,794.0,794.0,794.0,794.0,0.0,-0.75,-0.75,811.14,676.83,612.76,False,False,False,False,2015,7,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-07-02,794.0,794.0,794.0,794.0,0.0,0.0,0.0,811.71,683.1,615.92,False,False,False,False,2015,7,3,Thursday,investing_bdi_csv,freight_index,daily
2015-07-03,805.0,805.0,805.0,805.0,0.0,1.39,1.3854,808.29,690.2,619.18,False,False,False,False,2015,7,3,Friday,investing_bdi_csv,freight_index,daily
2015-07-06,815.0,815.0,815.0,815.0,0.0,1.24,1.2422,806.29,697.83,622.5,False,False,False,False,2015,7,3,Monday,investing_bdi_csv,freight_index,daily
2015-07-07,830.0,830.0,830.0,830.0,0.0,1.84,1.8405,807.29,706.03,625.9,False,False,False,False,2015,7,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-07-08,840.0,840.0,840.0,840.0,0.0,1.2,1.2048,811.14,714.47,629.31,False,False,False,False,2015,7,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-07-09,853.0,853.0,853.0,853.0,0.0,1.55,1.5476,818.71,723.3,632.79,False,False,False,False,2015,7,3,Thursday,investing_bdi_csv,freight_index,daily
2015-07-10,874.0,874.0,874.0,874.0,0.0,2.46,2.4619,830.14,732.8,636.41,False,False,False,False,2015,7,3,Friday,investing_bdi_csv,freight_index,daily
2015-07-13,900.0,900.0,900.0,900.0,0.0,2.97,2.9748,845.29,743.17,640.27,False,False,False,False,2015,7,3,Monday,investing_bdi_csv,freight_index,daily
2015-07-14,915.0,915.0,915.0,915.0,0.0,1.67,1.6667,861.0,753.97,644.22,False,False,False,False,2015,7,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-07-15,951.0,951.0,951.0,951.0,0.0,3.93,3.9344,880.43,765.73,648.56,False,False,False,False,2015,7,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-07-16,1009.0,1009.0,1009.0,1009.0,0.0,6.1,6.0988,906.0,779.27,653.49,False,True,False,False,2015,7,3,Thursday,investing_bdi_csv,freight_index,daily
2015-07-17,1048.0,1048.0,1048.0,1048.0,0.0,3.87,3.8652,935.71,793.87,658.82,False,False,False,False,2015,7,3,Friday,investing_bdi_csv,freight_index,daily
2015-07-20,1067.0,1067.0,1067.0,1067.0,0.0,1.81,1.813,966.29,809.1,664.37,False,False,False,False,2015,7,3,Monday,investing_bdi_csv,freight_index,daily
2015-07-21,1113.0,1113.0,1113.0,1113.0,0.0,4.31,4.3112,1000.43,825.8,670.46,False,False,False,False,2015,7,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-07-22,1118.0,1118.0,1118.0,1118.0,0.0,0.45,0.4492,1031.57,842.47,676.66,False,False,False,False,2015,7,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-07-23,1102.0,1102.0,1102.0,1102.0,0.0,-1.43,-1.4311,1058.29,858.23,682.66,False,False,False,False,2015,7,3,Thursday,investing_bdi_csv,freight_index,daily
2015-07-24,1086.0,1086.0,1086.0,1086.0,0.0,-1.45,-1.4519,1077.57,873.03,688.46,False,False,False,False,2015,7,3,Friday,investing_bdi_csv,freight_index,daily
2015-07-27,1090.0,1090.0,1090.0,1090.0,0.0,0.37,0.3683,1089.14,887.5,694.26,False,False,False,False,2015,7,3,Monday,investing_bdi_csv,freight_index,daily
2015-07-28,1094.0,1094.0,1094.0,1094.0,0.0,0.37,0.367,1095.71,901.27,700.07,False,False,False,False,2015,7,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-07-29,1104.0,1104.0,1104.0,1104.0,0.0,0.91,0.9141,1101.0,913.9,705.84,False,False,False,False,2015,7,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-07-30,1100.0,1100.0,1100.0,1100.0,0.0,-0.36,-0.3623,1099.14,924.8,711.5,False,False,False,False,2015,7,3,Thursday,investing_bdi_csv,freight_index,daily
2015-07-31,1131.0,1131.0,1131.0,1131.0,0.0,2.82,2.8182,1101.0,936.53,717.47,False,False,False,False,2015,7,3,Friday,investing_bdi_csv,freight_index,daily
2015-08-03,1151.0,1151.0,1151.0,1151.0,0.0,1.77,1.7683,1108.0,948.93,723.62,False,False,False,False,2015,8,3,Monday,investing_bdi_csv,freight_index,daily
2015-08-04,1200.0,1200.0,1200.0,1200.0,0.0,4.26,4.2572,1124.29,962.6,730.31,False,False,False,False,2015,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-08-05,1222.0,1222.0,1222.0,1222.0,0.0,1.83,1.8333,1143.14,975.7,737.24,False,False,False,False,2015,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-08-06,1201.0,1201.0,1201.0,1201.0,0.0,-1.72,-1.7185,1158.43,988.1,743.97,False,False,False,False,2015,8,3,Thursday,investing_bdi_csv,freight_index,daily
2015-08-07,1200.0,1200.0,1200.0,1200.0,0.0,-0.08,-0.0833,1172.14,1000.67,750.64,False,False,False,False,2015,8,3,Friday,investing_bdi_csv,freight_index,daily
2015-08-10,1197.0,1197.0,1197.0,1197.0,0.0,-0.25,-0.25,1186.0,1013.47,757.26,False,False,False,False,2015,8,3,Monday,investing_bdi_csv,freight_index,daily
2015-08-11,1162.0,1162.0,1162.0,1162.0,0.0,-2.92,-2.924,1190.43,1025.53,763.54,False,False,False,False,2015,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-08-12,1093.0,1093.0,1093.0,1093.0,0.0,-5.94,-5.938,1182.14,1035.5,769.16,False,False,True,False,2015,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-08-13,1046.0,1046.0,1046.0,1046.0,0.0,-4.3,-4.3001,1160.14,1043.9,774.3,False,False,False,False,2015,8,3,Thursday,investing_bdi_csv,freight_index,daily
2015-08-14,1055.0,1055.0,1055.0,1055.0,0.0,0.86,0.8604,1136.29,1052.23,779.58,False,False,False,False,2015,8,3,Friday,investing_bdi_csv,freight_index,daily
2015-08-17,1063.0,1063.0,1063.0,1063.0,0.0,0.76,0.7583,1116.57,1060.5,784.94,False,False,False,False,2015,8,3,Monday,investing_bdi_csv,freight_index,daily
2015-08-18,1046.0,1046.0,1046.0,1046.0,0.0,-1.6,-1.5992,1094.57,1067.7,790.12,False,False,False,False,2015,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-08-19,1031.0,1031.0,1031.0,1031.0,0.0,-1.43,-1.434,1070.86,1074.07,795.16,False,False,False,False,2015,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-08-20,1014.0,1014.0,1014.0,1014.0,0.0,-1.65,-1.6489,1049.71,1079.43,799.97,False,False,False,False,2015,8,3,Thursday,investing_bdi_csv,freight_index,daily
2015-08-21,994.0,994.0,994.0,994.0,0.0,-1.97,-1.9724,1035.57,1083.43,804.5,False,False,False,False,2015,8,3,Friday,investing_bdi_csv,freight_index,daily
2015-08-24,968.0,968.0,968.0,968.0,0.0,-2.62,-2.6157,1024.43,1085.7,808.67,False,False,False,False,2015,8,3,Monday,investing_bdi_csv,freight_index,daily
2015-08-25,942.0,942.0,942.0,942.0,0.0,-2.69,-2.686,1008.29,1086.6,812.5,False,False,False,False,2015,8,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-08-26,918.0,918.0,918.0,918.0,0.0,-2.55,-2.5478,987.57,1085.5,816.06,False,False,False,False,2015,8,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-08-27,905.0,905.0,905.0,905.0,0.0,-1.42,-1.4161,967.43,1082.03,819.43,False,False,False,False,2015,8,3,Thursday,investing_bdi_csv,freight_index,daily
2015-08-28,903.0,903.0,903.0,903.0,0.0,-0.22,-0.221,949.14,1077.2,822.8,False,False,False,False,2015,8,3,Friday,investing_bdi_csv,freight_index,daily
2015-09-01,911.0,911.0,911.0,911.0,0.0,0.89,0.8859,934.43,1072.0,826.27,False,False,False,False,2015,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-09-02,906.0,906.0,906.0,906.0,0.0,-0.55,-0.5488,921.86,1065.1,829.67,False,False,False,False,2015,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-09-03,891.0,891.0,891.0,891.0,0.0,-1.66,-1.6556,910.86,1057.53,832.9,False,False,False,False,2015,9,3,Thursday,investing_bdi_csv,freight_index,daily
2015-09-04,875.0,875.0,875.0,875.0,0.0,-1.8,-1.7957,901.29,1049.97,835.94,False,False,False,False,2015,9,3,Friday,investing_bdi_csv,freight_index,daily
2015-09-07,876.0,876.0,876.0,876.0,0.0,0.11,0.1143,895.29,1042.97,839.07,False,False,False,False,2015,9,3,Monday,investing_bdi_csv,freight_index,daily
2015-09-08,873.0,873.0,873.0,873.0,0.0,-0.34,-0.3425,890.71,1035.73,842.2,False,False,False,False,2015,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-09-09,855.0,855.0,855.0,855.0,0.0,-2.06,-2.0619,883.86,1027.77,845.18,False,False,False,False,2015,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-09-10,830.0,830.0,830.0,830.0,0.0,-2.92,-2.924,872.29,1018.63,847.96,False,False,False,False,2015,9,3,Thursday,investing_bdi_csv,freight_index,daily
2015-09-11,818.0,818.0,818.0,818.0,0.0,-1.45,-1.4458,859.71,1009.23,850.66,False,False,False,False,2015,9,3,Friday,investing_bdi_csv,freight_index,daily
2015-09-14,805.0,805.0,805.0,805.0,0.0,-1.59,-1.5892,847.43,998.37,853.23,False,False,False,False,2015,9,3,Monday,investing_bdi_csv,freight_index,daily
2015-09-15,802.0,802.0,802.0,802.0,0.0,-0.37,-0.3727,837.0,986.73,855.77,False,False,False,False,2015,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-09-16,814.0,818.0,818.0,814.0,0.0,1.5,1.4963,828.14,973.87,858.39,False,False,False,False,2015,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-09-17,883.0,883.0,883.0,883.0,0.0,8.48,8.4767,829.57,962.57,861.66,False,True,False,False,2015,9,3,Thursday,investing_bdi_csv,freight_index,daily
2015-09-18,960.0,960.0,960.0,960.0,0.0,8.72,8.7203,844.57,954.53,865.28,False,True,False,False,2015,9,3,Friday,investing_bdi_csv,freight_index,daily
2015-09-21,978.0,978.0,978.0,978.0,0.0,1.88,1.875,865.71,947.13,869.07,False,False,False,False,2015,9,3,Monday,investing_bdi_csv,freight_index,daily
2015-09-22,923.0,923.0,923.0,923.0,0.0,-5.62,-5.6237,880.71,938.0,872.28,False,False,True,False,2015,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-09-23,917.0,917.0,917.0,917.0,0.0,-0.65,-0.6501,896.71,929.83,875.47,False,False,False,False,2015,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-09-24,922.0,922.0,922.0,922.0,0.0,0.55,0.5453,913.86,924.13,878.82,False,False,False,False,2015,9,3,Thursday,investing_bdi_csv,freight_index,daily
2015-09-25,943.0,943.0,943.0,943.0,0.0,2.28,2.2777,932.29,920.7,882.57,False,False,False,False,2015,9,3,Friday,investing_bdi_csv,freight_index,daily
2015-09-28,943.0,943.0,943.0,943.0,0.0,0.0,0.0,940.86,916.97,886.47,False,False,False,False,2015,9,3,Monday,investing_bdi_csv,freight_index,daily
2015-09-29,926.0,926.0,926.0,926.0,0.0,-1.8,-1.8028,936.0,912.4,890.24,False,False,False,False,2015,9,3,Tuesday,investing_bdi_csv,freight_index,daily
2015-09-30,900.0,900.0,900.0,900.0,0.0,-2.81,-2.8078,924.86,907.53,893.76,False,False,False,False,2015,9,3,Wednesday,investing_bdi_csv,freight_index,daily
2015-10-01,888.0,888.0,888.0,888.0,0.0,-1.33,-1.3333,919.86,902.77,897.1,False,False,False,False,2015,10,4,Thursday,investing_bdi_csv,freight_index,daily
2015-10-02,889.0,889.0,889.0,889.0,0.0,0.11,0.1126,915.86,898.6,900.44,False,False,False,False,2015,10,4,Friday,investing_bdi_csv,freight_index,daily
2015-10-05,881.0,881.0,881.0,881.0,0.0,-0.9,-0.8999,910.0,894.83,903.69,False,False,False,False,2015,10,4,Monday,investing_bdi_csv,freight_index,daily
2015-10-06,869.0,869.0,869.0,869.0,0.0,-1.36,-1.3621,899.43,891.53,906.8,False,False,False,False,2015,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2015-10-07,841.0,841.0,841.0,841.0,0.0,-3.22,-3.2221,884.86,888.17,909.58,False,False,False,False,2015,10,4,Wednesday,investing_bdi_csv,freight_index,daily
2015-10-08,817.0,817.0,817.0,817.0,0.0,-2.85,-2.8537,869.29,884.8,912.01,False,False,False,False,2015,10,4,Thursday,investing_bdi_csv,freight_index,daily
2015-10-09,809.0,809.0,809.0,809.0,0.0,-0.98,-0.9792,856.29,881.6,914.3,False,False,False,False,2015,10,4,Friday,investing_bdi_csv,freight_index,daily
2015-10-12,809.0,809.0,809.0,809.0,0.0,0.0,0.0,845.0,878.47,916.51,False,False,False,False,2015,10,4,Monday,investing_bdi_csv,freight_index,daily
2015-10-13,804.0,804.0,804.0,804.0,0.0,-0.62,-0.618,832.86,874.9,918.67,False,False,False,False,2015,10,4,Tuesday,investing_bdi_csv,freight_index,daily
2015-10-14,787.0,787.0,787.0,787.0,0.0,-2.11,-2.1144,819.43,870.93,920.61,False,False,False,False,2015,10,4,Wednesday,investing_bdi_csv,freight_index,daily
2015-10-15,766.0,766.0,766.0,766.0,0.0,-2.67,-2.6684,804.71,866.77,922.26,False,False,False,False,2015,10,4,Thursday,investing_bdi_csv,freight_index,daily
2015-10-16,754.0,754.0,754.0,754.0,0.0,-1.57,-1.5666,792.29,862.73,923.64,False,False,False,False,2015,10,4,Friday,investing_bdi_csv,freight_index,daily
2015-10-19,747.0,747.0,747.0,747.0,0.0,-0.93,-0.9284,782.29,858.43,924.81,False,False,False,False,2015,10,4,Monday,investing_bdi_csv,freight_index,daily
2015-10-20,762.0,762.0,762.0,762.0,0.0,2.01,2.008,775.57,854.73,925.99,False,False,False,False,2015,10,4,Tuesday,investing_bdi_csv,freight_index,daily
